
(1)   | 77535.134 (01:37:36.172) 29779 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(2)   | 77595.684 (01:38:36.722) 29860 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(3)   | 77596.184 (01:38:37.222) 29863 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(4)   | 77596.584 (01:38:37.622) 29865 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(5)   | 77597.184 (01:38:38.222) 29867 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(6)   | 77657.584 (01:39:38.622) 29949 | Theepine - Frost Splinter (C)    | SPELL_DAMAGE            [8]
(7)   | 77658.134 (01:39:39.172) 29952 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(8)   | 77658.684 (01:39:39.722) 29954 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
{8}   | 77658.684 (01:39:39.722) 29955 | Theepine - Freezing              | SPELL_AURA_APPLIED      [4]

(1)   | 77659.134 (01:39:40.172) 29957 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(2)   | 77719.634 (01:40:40.672) 30038 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(3)   | 77720.134 (01:40:41.172) 30041 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(4)   | 77720.634 (01:40:41.672) 30043 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(5)   | 77721.234 (01:40:42.272) 30045 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(6)   | 77781.684 (01:41:42.722) 30130 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(7)   | 77782.184 (01:41:43.222) 30133 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
{7}   | 77782.284 (01:41:43.322) 30134 | Theepine - Freezing              | SPELL_AURA_APPLIED      [4]

(1)   | 77782.784 (01:41:43.822) 30136 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(2)   | 77783.234 (01:41:44.272) 30138 | Theepine - Frost Splinter (C)    | SPELL_DAMAGE            [8]
(3)   | 77843.684 (01:42:44.722) 30219 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
{3}   | 77843.784 (01:42:44.822) 30220 | Theepine - Freezing              | SPELL_AURA_APPLIED      [4]

(1)   | 77844.184 (01:42:45.222) 30223 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(2)   | 77844.784 (01:42:45.822) 30225 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(3)   | 77845.184 (01:42:46.222) 30227 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(4)   | 77905.834 (01:43:46.872) 30311 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
{4}   | 77905.834 (01:43:46.872) 30312 | Theepine - Freezing              | SPELL_AURA_APPLIED      [4]

(1)   | 77906.235 (01:43:47.273) 30315 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(2)   | 77906.834 (01:43:47.872) 30317 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(3)   | 77907.334 (01:43:48.372) 30319 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(4)   | 77967.884 (01:44:48.922) 30403 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(5)   | 77968.284 (01:44:49.322) 30407 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(6)   | 77968.884 (01:44:49.922) 30409 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(7)   | 77969.334 (01:44:50.372) 30411 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(8)   | 78029.834 (01:45:50.872) 30494 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(9)   | 78030.284 (01:45:51.322) 30497 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
{9}   | 78030.384 (01:45:51.422) 30498 | Theepine - Freezing              | SPELL_AURA_APPLIED      [4]

(1)   | 78030.884 (01:45:51.922) 30500 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(2)   | 78031.334 (01:45:52.372) 30502 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(3)   | 78091.934 (01:46:52.972) 30587 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(4)   | 78092.334 (01:46:53.372) 30590 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(5)   | 78092.834 (01:46:53.872) 30592 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(6)   | 78093.434 (01:46:54.472) 30594 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
{6}   | 78093.434 (01:46:54.472) 30595 | Theepine - Freezing              | SPELL_AURA_APPLIED      [4]

(1)   | 78153.934 (01:47:54.972) 30680 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(2)   | 78154.384 (01:47:55.422) 30683 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(3)   | 78154.984 (01:47:56.022) 30685 | Theepine - Frost Splinter (C)    | SPELL_DAMAGE            [8]
(4)   | 78155.484 (01:47:56.522) 30687 | Theepine - Frost Splinter (C)    | SPELL_DAMAGE            [8]
(5)   | 78215.934 (01:48:56.972) 30769 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(6)   | 78216.434 (01:48:57.472) 30773 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(7)   | 78217.034 (01:48:58.072) 30775 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
{7}   | 78217.034 (01:48:58.072) 30776 | Theepine - Freezing              | SPELL_AURA_APPLIED      [4]

(1)   | 78217.534 (01:48:58.572) 30778 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(2)   | 78277.934 (01:49:58.972) 30858 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(3)   | 78278.484 (01:49:59.522) 30861 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(4)   | 78279.034 (01:50:00.072) 30863 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(5)   | 78279.534 (01:50:00.572) 30865 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(6)   | 78340.084 (01:51:01.122) 30943 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
{6}   | 78340.084 (01:51:01.122) 30944 | Theepine - Freezing              | SPELL_AURA_APPLIED      [4]

(1)   | 78340.484 (01:51:01.522) 30948 | Theepine - Frost Splinter (C)    | SPELL_DAMAGE            [8]
(2)   | 78341.034 (01:51:02.072) 30950 | Theepine - Frost Splinter (C)    | SPELL_DAMAGE            [8]
(3)   | 78341.584 (01:51:02.622) 30952 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(4)   | 78402.034 (01:52:03.072) 31039 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(5)   | 78402.584 (01:52:03.622) 31042 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(6)   | 78403.134 (01:52:04.172) 31044 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(7)   | 78403.584 (01:52:04.622) 31046 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(8)   | 78464.084 (01:53:05.122) 31128 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(9)   | 78464.534 (01:53:05.572) 31131 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(10)  | 78465.134 (01:53:06.172) 31133 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
{10}  | 78465.134 (01:53:06.172) 31134 | Theepine - Freezing              | SPELL_AURA_APPLIED      [4]

(1)   | 78465.634 (01:53:06.672) 31136 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(2)   | 78526.086 (01:54:07.124) 31217 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(3)   | 78526.584 (01:54:07.622) 31220 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(4)   | 78527.184 (01:54:08.222) 31222 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(5)   | 78527.634 (01:54:08.672) 31224 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(6)   | 78588.184 (01:55:09.222) 31308 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
{6}   | 78588.184 (01:55:09.222) 31309 | Theepine - Freezing              | SPELL_AURA_APPLIED      [4]

(1)   | 78588.584 (01:55:09.622) 31312 | Theepine - Frost Splinter (C)    | SPELL_DAMAGE            [8]
(2)   | 78589.184 (01:55:10.222) 31314 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(3)   | 78589.634 (01:55:10.672) 31316 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
{3}   | 78589.634 (01:55:10.672) 31317 | Theepine - Freezing              | SPELL_AURA_APPLIED_DOSE [7]

(1)   | 78650.134 (01:56:11.172) 31399 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(2)   | 78650.734 (01:56:11.772) 31402 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(3)   | 78651.234 (01:56:12.272) 31404 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(4)   | 78651.734 (01:56:12.772) 31406 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(5)   | 78712.234 (01:57:13.272) 31486 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(6)   | 78712.734 (01:57:13.772) 31489 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(7)   | 78713.184 (01:57:14.222) 31491 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(8)   | 78713.734 (01:57:14.772) 31493 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(9)   | 78774.184 (01:58:15.222) 31577 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(10)  | 78774.684 (01:58:15.722) 31580 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(11)  | 78775.184 (01:58:16.222) 31582 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
{11}  | 78775.284 (01:58:16.322) 31583 | Theepine - Freezing              | SPELL_AURA_APPLIED      [4]

(1)   | 78775.784 (01:58:16.822) 31585 | Theepine - Frost Splinter (C)    | SPELL_DAMAGE            [8]
(2)   | 78836.234 (01:59:17.272) 31669 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(3)   | 78836.734 (01:59:17.772) 31673 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(4)   | 78837.284 (01:59:18.322) 31675 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(5)   | 78837.834 (01:59:18.872) 31677 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(6)   | 78898.334 (02:00:19.372) 31759 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(7)   | 78898.734 (02:00:19.772) 31762 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(8)   | 78899.284 (02:00:20.322) 31764 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(9)   | 78899.784 (02:00:20.822) 31766 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
{9}   | 78899.784 (02:00:20.822) 31767 | Theepine - Freezing              | SPELL_AURA_APPLIED      [4]

(1)   | 78960.284 (02:01:21.322) 31852 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(2)   | 78960.884 (02:01:21.922) 31856 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(3)   | 78961.384 (02:01:22.422) 31858 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(4)   | 78961.884 (02:01:22.922) 31860 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(5)   | 79022.334 (02:02:23.372) 31940 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(6)   | 79022.834 (02:02:23.872) 31943 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(7)   | 79023.334 (02:02:24.372) 31945 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(8)   | 79023.934 (02:02:24.972) 31947 | Theepine - Frost Splinter (C)    | SPELL_DAMAGE            [8]
(9)   | 79084.434 (02:03:25.472) 32031 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(10)  | 79084.834 (02:03:25.872) 32034 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(11)  | 79085.434 (02:03:26.472) 32036 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(12)  | 79085.884 (02:03:26.922) 32038 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(13)  | 79146.384 (02:04:27.422) 32115 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
{13}  | 79146.484 (02:04:27.522) 32116 | Theepine - Freezing              | SPELL_AURA_APPLIED      [4]

(1)   | 79146.884 (02:04:27.922) 32120 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
{1}   | 79146.984 (02:04:28.022) 32121 | Theepine - Freezing              | SPELL_AURA_APPLIED_DOSE [7]

(1)   | 79147.484 (02:04:28.522) 32123 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
{1}   | 79147.484 (02:04:28.522) 32124 | Theepine - Freezing              | SPELL_AURA_APPLIED_DOSE [7]

(1)   | 79147.984 (02:04:29.022) 32127 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(2)   | 79208.434 (02:05:29.472) 32210 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(3)   | 79208.934 (02:05:29.972) 32213 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(4)   | 79209.534 (02:05:30.572) 32215 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(5)   | 79210.034 (02:05:31.072) 32217 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(6)   | 79270.434 (02:06:31.472) 32297 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(7)   | 79270.934 (02:06:31.972) 32300 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
{7}   | 79271.034 (02:06:32.072) 32301 | Theepine - Freezing              | SPELL_AURA_APPLIED      [4]

(1)   | 79271.484 (02:06:32.522) 32303 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(2)   | 79271.984 (02:06:33.022) 32305 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(3)   | 79332.584 (02:07:33.622) 32387 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(4)   | 79332.985 (02:07:34.023) 32390 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(5)   | 79333.584 (02:07:34.622) 32392 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
{5}   | 79333.584 (02:07:34.622) 32393 | Theepine - Freezing              | SPELL_AURA_APPLIED      [4]

(1)   | 79334.084 (02:07:35.122) 32395 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(2)   | 79394.484 (02:08:35.522) 32477 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(3)   | 79394.984 (02:08:36.022) 32481 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(4)   | 79395.584 (02:08:36.622) 32483 | Theepine - Frost Splinter (C)    | SPELL_DAMAGE            [8]
(5)   | 79396.084 (02:08:37.122) 32485 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(6)   | 79456.634 (02:09:37.672) 32563 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(7)   | 79457.034 (02:09:38.072) 32566 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(8)   | 79457.584 (02:09:38.622) 32568 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(9)   | 79458.084 (02:09:39.122) 32570 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(10)  | 79518.584 (02:10:39.622) 32649 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
{10}  | 79518.684 (02:10:39.722) 32650 | Theepine - Freezing              | SPELL_AURA_APPLIED      [4]

(1)   | 79519.184 (02:10:40.222) 32653 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(2)   | 79519.584 (02:10:40.622) 32655 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(3)   | 79520.184 (02:10:41.222) 32657 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(4)   | 79580.584 (02:11:41.622) 32740 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
{4}   | 79580.684 (02:11:41.722) 32741 | Theepine - Freezing              | SPELL_AURA_APPLIED      [4]

(1)   | 79581.084 (02:11:42.122) 32744 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(2)   | 79581.634 (02:11:42.672) 32746 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(3)   | 79582.134 (02:11:43.172) 32748 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(4)   | 79642.734 (02:12:43.772) 32833 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(5)   | 79643.134 (02:12:44.172) 32836 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(6)   | 79643.734 (02:12:44.772) 32838 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(7)   | 79644.234 (02:12:45.272) 32840 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
{7}   | 79644.234 (02:12:45.272) 32841 | Theepine - Freezing              | SPELL_AURA_APPLIED      [4]

(1)   | 79704.684 (02:13:45.722) 32921 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(2)   | 79705.185 (02:13:46.223) 32924 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(3)   | 79705.784 (02:13:46.822) 32926 | Theepine - Frost Splinter (C)    | SPELL_DAMAGE            [8]
(4)   | 79706.284 (02:13:47.322) 32928 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(5)   | 79766.784 (02:14:47.822) 33009 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(6)   | 79767.184 (02:14:48.222) 33012 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
{6}   | 79767.334 (02:14:48.372) 33013 | Theepine - Freezing              | SPELL_AURA_APPLIED      [4]

(1)   | 79767.784 (02:14:48.822) 33015 | Theepine - Frost Splinter (C)    | SPELL_DAMAGE            [8]
(2)   | 79768.234 (02:14:49.272) 33017 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(3)   | 79828.734 (02:15:49.772) 33101 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(4)   | 79829.334 (02:15:50.372) 33104 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(5)   | 79829.834 (02:15:50.872) 33106 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(6)   | 79830.334 (02:15:51.372) 33108 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
{6}   | 79830.334 (02:15:51.372) 33109 | Theepine - Freezing              | SPELL_AURA_APPLIED      [4]

(1)   | 79890.834 (02:16:51.872) 33192 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(2)   | 79891.334 (02:16:52.372) 33195 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(3)   | 79891.834 (02:16:52.872) 33197 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(4)   | 79892.284 (02:16:53.322) 33199 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(5)   | 79952.884 (02:17:53.922) 33282 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(6)   | 79953.284 (02:17:54.322) 33285 | Theepine - Frost Splinter (C)    | SPELL_DAMAGE            [8]
{6}   | 79953.384 (02:17:54.422) 33286 | Theepine - Freezing              | SPELL_AURA_APPLIED      [4]

(1)   | 79953.784 (02:17:54.822) 33288 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(2)   | 79954.384 (02:17:55.422) 33290 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(3)   | 80014.834 (02:18:55.872) 33373 | Theepine - Frost Splinter (C)    | SPELL_DAMAGE            [8]
(4)   | 80015.335 (02:18:56.373) 33376 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(5)   | 80015.934 (02:18:56.972) 33379 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(6)   | 80016.434 (02:18:57.472) 33381 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(7)   | 80076.834 (02:19:57.872) 33463 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(8)   | 80077.334 (02:19:58.372) 33466 | Theepine - Frost Splinter (C)    | SPELL_DAMAGE            [8]
(9)   | 80077.934 (02:19:58.972) 33468 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(10)  | 80078.384 (02:19:59.422) 33470 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(11)  | 80138.984 (02:21:00.022) 33550 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
{11}  | 80138.984 (02:21:00.022) 33551 | Theepine - Freezing              | SPELL_AURA_APPLIED      [4]

(1)   | 80139.384 (02:21:00.422) 33554 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(2)   | 80139.934 (02:21:00.972) 33556 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(3)   | 80140.484 (02:21:01.522) 33559 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(4)   | 80200.984 (02:22:02.022) 33643 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(5)   | 80201.434 (02:22:02.472) 33646 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(6)   | 80201.984 (02:22:03.022) 33648 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
{6}   | 80201.984 (02:22:03.022) 33649 | Theepine - Freezing              | SPELL_AURA_APPLIED      [4]

(1)   | 80202.484 (02:22:03.522) 33651 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(2)   | 80262.934 (02:23:03.972) 33733 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(3)   | 80263.434 (02:23:04.472) 33736 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(4)   | 80264.034 (02:23:05.072) 33738 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(5)   | 80264.434 (02:23:05.472) 33740 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(6)   | 80324.984 (02:24:06.022) 33821 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
{6}   | 80325.084 (02:24:06.122) 33822 | Theepine - Freezing              | SPELL_AURA_APPLIED      [4]

(1)   | 80325.484 (02:24:06.522) 33825 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(2)   | 80325.984 (02:24:07.022) 33827 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(3)   | 80326.534 (02:24:07.572) 33830 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(4)   | 80387.034 (02:25:08.072) 33913 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(5)   | 80387.534 (02:25:08.572) 33916 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(6)   | 80388.084 (02:25:09.122) 33918 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(7)   | 80388.634 (02:25:09.672) 33920 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(8)   | 80449.034 (02:26:10.072) 34003 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(9)   | 80449.634 (02:26:10.672) 34006 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(10)  | 80450.134 (02:26:11.172) 34008 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(11)  | 80450.634 (02:26:11.672) 34010 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(12)  | 80511.084 (02:27:12.122) 34089 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(13)  | 80511.584 (02:27:12.622) 34093 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(14)  | 80512.184 (02:27:13.222) 34095 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(15)  | 80512.634 (02:27:13.672) 34097 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
{15}  | 80512.634 (02:27:13.672) 34098 | Theepine - Freezing              | SPELL_AURA_APPLIED      [4]

(1)   | 80573.084 (02:28:14.122) 34179 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(2)   | 80573.584 (02:28:14.622) 34182 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(3)   | 80574.184 (02:28:15.222) 34184 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(4)   | 80574.634 (02:28:15.672) 34186 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
{4}   | 80574.634 (02:28:15.672) 34187 | Theepine - Freezing              | SPELL_AURA_APPLIED      [4]

(1)   | 80635.184 (02:29:16.222) 34271 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(2)   | 80635.684 (02:29:16.722) 34274 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(3)   | 80636.184 (02:29:17.222) 34276 | Theepine - Frost Splinter (C)    | SPELL_DAMAGE            [8]
(4)   | 80636.734 (02:29:17.772) 34278 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(5)   | 80697.184 (02:30:18.222) 34358 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(6)   | 80697.784 (02:30:18.822) 34361 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
{6}   | 80697.784 (02:30:18.822) 34362 | Theepine - Freezing              | SPELL_AURA_APPLIED      [4]

(1)   | 80698.284 (02:30:19.322) 34364 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(2)   | 80698.784 (02:30:19.822) 34366 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(3)   | 80759.284 (02:31:20.322) 34447 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
{3}   | 80759.284 (02:31:20.322) 34448 | Theepine - Freezing              | SPELL_AURA_APPLIED      [4]

(1)   | 80759.685 (02:31:20.723) 34451 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(2)   | 80760.184 (02:31:21.222) 34453 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(3)   | 80760.784 (02:31:21.822) 34455 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(4)   | 80821.234 (02:32:22.272) 34541 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(5)   | 80821.734 (02:32:22.772) 34544 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(6)   | 80822.334 (02:32:23.372) 34546 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(7)   | 80822.784 (02:32:23.822) 34548 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(8)   | 80883.234 (02:33:24.272) 34631 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(9)   | 80883.784 (02:33:24.822) 34634 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(10)  | 80884.284 (02:33:25.322) 34636 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(11)  | 80884.834 (02:33:25.872) 34638 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(12)  | 80945.285 (02:34:26.323) 34717 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(13)  | 80945.784 (02:34:26.822) 34720 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(14)  | 80946.384 (02:34:27.422) 34723 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
(15)  | 80946.784 (02:34:27.822) 34725 | Theepine - Frost Splinter        | SPELL_DAMAGE            [8]
